transaction_id,amount_valid,currency_valid,channel_valid,status_valid,timestamp_valid
TXN00008212,PASS,PASS,FAIL,PASS,PASS
TXN00011949,FAIL,PASS,PASS,PASS,PASS
TXN00008176,PASS,PASS,FAIL,PASS,PASS
TXN00037444,PASS,FAIL,PASS,PASS,PASS
TXN00012719,PASS,PASS,FAIL,PASS,PASS
TXN00031411,PASS,FAIL,PASS,PASS,PASS
TXN00029421,PASS,PASS,FAIL,PASS,PASS
TXN00037256,PASS,FAIL,PASS,PASS,PASS
TXN00014735,FAIL,PASS,PASS,PASS,PASS
TXN00031578,PASS,FAIL,PASS,PASS,PASS
TXN00017567,PASS,PASS,FAIL,PASS,PASS
TXN00047227,PASS,FAIL,FAIL,PASS,PASS
TXN00036544,PASS,FAIL,PASS,PASS,PASS
TXN00005564,PASS,PASS,FAIL,PASS,PASS
TXN00048731,PASS,FAIL,PASS,PASS,PASS
TXN00007519,PASS,FAIL,PASS,PASS,PASS
TXN00048941,PASS,FAIL,PASS,PASS,PASS
TXN00039948,PASS,PASS,FAIL,PASS,PASS
TXN00034302,PASS,PASS,FAIL,PASS,PASS
TXN00022685,PASS,FAIL,PASS,PASS,PASS
TXN00012566,PASS,PASS,FAIL,PASS,PASS
TXN00019359,PASS,PASS,FAIL,PASS,PASS
TXN00047155,PASS,FAIL,PASS,PASS,PASS
TXN00003053,PASS,FAIL,PASS,PASS,PASS
TXN00034073,PASS,FAIL,PASS,PASS,PASS
TXN00030138,FAIL,PASS,PASS,PASS,PASS
TXN00015205,PASS,FAIL,PASS,PASS,PASS
TXN00015757,PASS,PASS,FAIL,PASS,PASS
TXN00017827,PASS,PASS,FAIL,PASS,PASS
TXN00040789,PASS,PASS,FAIL,PASS,PASS
TXN00017295,PASS,PASS,FAIL,PASS,PASS
TXN00016366,PASS,FAIL,PASS,PASS,PASS
TXN00016366,PASS,FAIL,PASS,PASS,PASS
TXN00032058,PASS,PASS,FAIL,PASS,PASS
TXN00001376,PASS,PASS,FAIL,PASS,PASS
TXN00013840,PASS,FAIL,PASS,PASS,PASS
TXN00019834,PASS,FAIL,PASS,PASS,PASS
TXN00005987,PASS,FAIL,PASS,PASS,PASS
TXN00003338,PASS,FAIL,PASS,PASS,PASS
TXN00009918,PASS,PASS,FAIL,PASS,PASS
TXN00017997,PASS,PASS,FAIL,PASS,PASS
TXN00034068,PASS,PASS,FAIL,PASS,PASS
TXN00006717,PASS,PASS,FAIL,PASS,PASS
TXN00000701,PASS,PASS,FAIL,PASS,PASS
TXN00006480,PASS,PASS,FAIL,PASS,PASS
TXN00038489,PASS,FAIL,PASS,PASS,PASS
TXN00015993,PASS,FAIL,PASS,PASS,PASS
TXN00005820,PASS,PASS,FAIL,PASS,PASS
TXN00039016,PASS,FAIL,PASS,PASS,PASS
TXN00005504,PASS,FAIL,PASS,PASS,PASS
TXN00031800,PASS,FAIL,PASS,PASS,PASS
TXN00006965,PASS,FAIL,PASS,PASS,PASS
TXN00038431,PASS,FAIL,PASS,PASS,PASS
TXN00031809,FAIL,PASS,PASS,PASS,PASS
TXN00046542,FAIL,PASS,FAIL,PASS,PASS
TXN00043752,PASS,PASS,FAIL,PASS,PASS
TXN00029073,PASS,FAIL,PASS,PASS,PASS
TXN00047052,PASS,FAIL,PASS,PASS,PASS
TXN00008567,PASS,PASS,FAIL,PASS,PASS
TXN00016203,PASS,PASS,FAIL,PASS,PASS
TXN00031355,PASS,FAIL,PASS,PASS,PASS
TXN00000783,PASS,FAIL,PASS,PASS,PASS
TXN00002668,PASS,FAIL,PASS,PASS,PASS
TXN00024065,PASS,PASS,FAIL,PASS,PASS
TXN00042460,PASS,FAIL,PASS,PASS,PASS
TXN00008631,PASS,PASS,FAIL,PASS,PASS
TXN00022092,PASS,PASS,FAIL,PASS,PASS
TXN00046480,PASS,PASS,FAIL,PASS,PASS
TXN00024810,PASS,FAIL,PASS,PASS,PASS
TXN00013294,PASS,PASS,FAIL,PASS,PASS
TXN00035435,PASS,PASS,FAIL,PASS,PASS
TXN00034562,PASS,PASS,FAIL,PASS,PASS
TXN00030815,PASS,PASS,FAIL,PASS,PASS
TXN00035792,PASS,PASS,FAIL,PASS,PASS
TXN00033645,PASS,FAIL,PASS,PASS,PASS
TXN00011945,PASS,FAIL,PASS,PASS,PASS
TXN00029792,PASS,PASS,FAIL,PASS,PASS
TXN00017058,PASS,FAIL,PASS,PASS,PASS
TXN00040001,PASS,FAIL,PASS,PASS,PASS
TXN00015731,PASS,PASS,FAIL,PASS,PASS
TXN00033455,PASS,FAIL,PASS,PASS,PASS
TXN00040189,PASS,FAIL,PASS,PASS,PASS
TXN00014611,PASS,FAIL,PASS,PASS,PASS
TXN00017328,PASS,FAIL,PASS,PASS,PASS
TXN00012028,FAIL,PASS,PASS,PASS,PASS
TXN00029634,PASS,FAIL,PASS,PASS,PASS
TXN00015514,PASS,PASS,FAIL,PASS,PASS
TXN00035495,PASS,FAIL,PASS,PASS,PASS
TXN00002183,PASS,PASS,FAIL,PASS,PASS
TXN00028052,PASS,PASS,FAIL,PASS,PASS
TXN00032396,PASS,FAIL,PASS,PASS,PASS
TXN00043303,PASS,PASS,FAIL,PASS,PASS
TXN00020829,PASS,PASS,FAIL,PASS,PASS
TXN00013484,PASS,PASS,FAIL,PASS,PASS
TXN00027682,PASS,FAIL,PASS,PASS,PASS
TXN00026785,PASS,PASS,FAIL,PASS,PASS
TXN00015142,PASS,FAIL,PASS,PASS,PASS
TXN00006371,FAIL,PASS,PASS,PASS,PASS
TXN00015077,PASS,FAIL,PASS,PASS,PASS
TXN00038819,PASS,FAIL,PASS,PASS,PASS
TXN00037453,PASS,PASS,FAIL,PASS,PASS
TXN00041937,PASS,PASS,FAIL,PASS,PASS
TXN00011193,PASS,PASS,FAIL,PASS,PASS
TXN00038855,FAIL,PASS,PASS,PASS,PASS
TXN00037652,PASS,FAIL,PASS,PASS,PASS
TXN00050172,PASS,FAIL,PASS,PASS,PASS
TXN00036284,PASS,PASS,FAIL,PASS,PASS
TXN00049171,PASS,FAIL,PASS,PASS,PASS
TXN00023784,PASS,FAIL,PASS,PASS,PASS
TXN00023784,PASS,FAIL,PASS,PASS,PASS
TXN00018186,PASS,FAIL,PASS,PASS,PASS
TXN00046186,PASS,FAIL,PASS,PASS,PASS
TXN00001263,PASS,FAIL,PASS,PASS,PASS
TXN00020479,PASS,FAIL,PASS,PASS,PASS
TXN00034055,PASS,PASS,FAIL,PASS,PASS
TXN00042453,PASS,FAIL,PASS,PASS,PASS
TXN00032367,PASS,PASS,FAIL,PASS,PASS
TXN00030708,PASS,FAIL,PASS,PASS,PASS
TXN00046377,PASS,PASS,FAIL,PASS,PASS
TXN00006272,PASS,FAIL,PASS,PASS,PASS
TXN00004765,PASS,PASS,FAIL,PASS,PASS
TXN00011057,PASS,FAIL,PASS,PASS,PASS
TXN00000134,PASS,FAIL,PASS,PASS,PASS
TXN00040183,FAIL,PASS,PASS,PASS,PASS
TXN00042511,PASS,PASS,FAIL,PASS,PASS
TXN00039950,PASS,PASS,FAIL,PASS,PASS
TXN00019140,PASS,FAIL,PASS,PASS,PASS
TXN00048114,PASS,FAIL,PASS,PASS,PASS
TXN00003962,PASS,PASS,FAIL,PASS,PASS
TXN00032478,PASS,FAIL,PASS,PASS,PASS
TXN00027795,PASS,PASS,FAIL,PASS,PASS
TXN00038097,PASS,PASS,FAIL,PASS,PASS
TXN00034051,PASS,PASS,FAIL,PASS,PASS
TXN00015095,PASS,FAIL,PASS,PASS,PASS
TXN00003619,PASS,FAIL,PASS,PASS,PASS
TXN00040925,PASS,FAIL,PASS,PASS,PASS
TXN00030800,PASS,FAIL,PASS,PASS,PASS
TXN00006010,PASS,PASS,FAIL,PASS,PASS
TXN00024006,PASS,FAIL,PASS,PASS,PASS
TXN00018251,PASS,FAIL,PASS,PASS,PASS
TXN00017312,PASS,FAIL,PASS,PASS,PASS
TXN00049824,PASS,FAIL,FAIL,PASS,PASS
TXN00011260,PASS,FAIL,PASS,PASS,PASS
TXN00024208,PASS,FAIL,PASS,PASS,PASS
TXN00029408,PASS,PASS,FAIL,PASS,PASS
TXN00031886,PASS,FAIL,PASS,PASS,PASS
TXN00018543,PASS,FAIL,PASS,PASS,PASS
TXN00032711,PASS,FAIL,PASS,PASS,PASS
TXN00008994,PASS,FAIL,PASS,PASS,PASS
TXN00021646,PASS,FAIL,PASS,PASS,PASS
TXN00025991,PASS,FAIL,PASS,PASS,PASS
TXN00003508,PASS,FAIL,PASS,PASS,PASS
TXN00035712,PASS,FAIL,PASS,PASS,PASS
TXN00002156,PASS,PASS,FAIL,PASS,PASS
TXN00034612,PASS,FAIL,PASS,PASS,PASS
TXN00008824,PASS,PASS,FAIL,PASS,PASS
TXN00006557,PASS,FAIL,PASS,PASS,PASS
TXN00029370,PASS,FAIL,PASS,PASS,PASS
TXN00028184,PASS,FAIL,PASS,PASS,PASS
TXN00011291,PASS,PASS,FAIL,PASS,PASS
TXN00021103,PASS,FAIL,PASS,PASS,PASS
TXN00027928,FAIL,PASS,PASS,PASS,PASS
TXN00049858,FAIL,PASS,PASS,PASS,PASS
TXN00000788,PASS,PASS,FAIL,PASS,PASS
TXN00017603,PASS,PASS,FAIL,PASS,PASS
TXN00027742,PASS,PASS,FAIL,PASS,PASS
TXN00039526,PASS,FAIL,PASS,PASS,PASS
TXN00030428,PASS,PASS,FAIL,PASS,PASS
TXN00021174,PASS,FAIL,PASS,PASS,PASS
TXN00035269,PASS,FAIL,PASS,PASS,PASS
TXN00012787,PASS,FAIL,PASS,PASS,PASS
TXN00001725,PASS,FAIL,PASS,PASS,PASS
TXN00032236,PASS,FAIL,PASS,PASS,PASS
TXN00018823,PASS,PASS,FAIL,PASS,PASS
TXN00003086,PASS,PASS,FAIL,PASS,PASS
TXN00006490,PASS,PASS,FAIL,PASS,PASS
TXN00036721,PASS,FAIL,PASS,PASS,PASS
TXN00023668,PASS,FAIL,PASS,PASS,PASS
TXN00006830,PASS,FAIL,PASS,PASS,PASS
TXN00039295,PASS,PASS,FAIL,PASS,PASS
TXN00027374,PASS,PASS,FAIL,PASS,PASS
TXN00015812,PASS,PASS,FAIL,PASS,PASS
TXN00035506,PASS,FAIL,PASS,PASS,PASS
TXN00039229,PASS,FAIL,PASS,PASS,PASS
TXN00027395,PASS,FAIL,PASS,PASS,PASS
TXN00026246,PASS,PASS,FAIL,PASS,PASS
TXN00006632,PASS,FAIL,PASS,PASS,PASS
TXN00002978,PASS,PASS,FAIL,PASS,PASS
TXN00044772,PASS,FAIL,PASS,PASS,PASS
TXN00032810,PASS,PASS,FAIL,PASS,PASS
TXN00001871,PASS,PASS,FAIL,PASS,PASS
TXN00016038,PASS,PASS,FAIL,PASS,PASS
TXN00041062,PASS,FAIL,PASS,PASS,PASS
TXN00050278,PASS,FAIL,PASS,PASS,PASS
TXN00026416,PASS,PASS,FAIL,PASS,PASS
TXN00048738,PASS,FAIL,PASS,PASS,PASS
TXN00044466,PASS,FAIL,PASS,PASS,PASS
TXN00027593,PASS,PASS,FAIL,PASS,PASS
TXN00016524,PASS,FAIL,PASS,PASS,PASS
TXN00003898,PASS,FAIL,PASS,PASS,PASS
TXN00021034,PASS,FAIL,PASS,PASS,PASS
TXN00040472,PASS,FAIL,PASS,PASS,PASS
TXN00024559,PASS,FAIL,PASS,PASS,PASS
TXN00024559,PASS,FAIL,PASS,PASS,PASS
TXN00045627,PASS,FAIL,PASS,PASS,PASS
TXN00033146,PASS,PASS,FAIL,PASS,PASS
TXN00006821,PASS,PASS,FAIL,PASS,PASS
TXN00017345,PASS,FAIL,PASS,PASS,PASS
TXN00017345,PASS,FAIL,PASS,PASS,PASS
TXN00010077,PASS,FAIL,PASS,PASS,PASS
TXN00033604,PASS,PASS,FAIL,PASS,PASS
TXN00011599,PASS,FAIL,PASS,PASS,PASS
TXN00021010,PASS,FAIL,PASS,PASS,PASS
TXN00016807,PASS,FAIL,PASS,PASS,PASS
TXN00006048,PASS,FAIL,PASS,PASS,PASS
TXN00032529,PASS,PASS,FAIL,PASS,PASS
TXN00020293,PASS,PASS,FAIL,PASS,PASS
TXN00048150,FAIL,PASS,PASS,PASS,PASS
TXN00048416,PASS,PASS,FAIL,PASS,PASS
TXN00003521,PASS,FAIL,PASS,PASS,PASS
TXN00027236,PASS,FAIL,PASS,PASS,PASS
TXN00015780,PASS,FAIL,PASS,PASS,PASS
TXN00040711,PASS,FAIL,PASS,PASS,PASS
TXN00014389,PASS,PASS,FAIL,PASS,PASS
TXN00040722,PASS,FAIL,PASS,PASS,PASS
TXN00040242,PASS,FAIL,PASS,PASS,PASS
TXN00006279,PASS,FAIL,PASS,PASS,PASS
TXN00010627,PASS,FAIL,FAIL,PASS,PASS
TXN00010558,PASS,PASS,FAIL,PASS,PASS
TXN00032637,PASS,PASS,FAIL,PASS,PASS
TXN00041406,PASS,FAIL,PASS,PASS,PASS
TXN00002977,PASS,FAIL,PASS,PASS,PASS
TXN00023244,FAIL,PASS,PASS,PASS,PASS
TXN00005555,PASS,PASS,FAIL,PASS,PASS
TXN00033555,PASS,PASS,FAIL,PASS,PASS
TXN00015906,PASS,PASS,FAIL,PASS,PASS
TXN00031506,PASS,FAIL,PASS,PASS,PASS
TXN00010877,PASS,PASS,FAIL,PASS,PASS
TXN00039300,PASS,FAIL,PASS,PASS,PASS
TXN00011430,PASS,FAIL,PASS,PASS,PASS
TXN00029591,FAIL,PASS,PASS,PASS,PASS
TXN00038543,PASS,PASS,FAIL,PASS,PASS
TXN00035376,FAIL,PASS,PASS,PASS,PASS
TXN00001883,PASS,PASS,FAIL,PASS,PASS
TXN00044787,PASS,PASS,FAIL,PASS,PASS
TXN00000738,PASS,PASS,FAIL,PASS,PASS
TXN00039703,FAIL,PASS,PASS,PASS,PASS
TXN00038970,PASS,PASS,FAIL,PASS,PASS
TXN00045787,PASS,PASS,FAIL,PASS,PASS
TXN00038045,PASS,FAIL,PASS,PASS,PASS
TXN00028627,PASS,FAIL,PASS,PASS,PASS
TXN00028627,PASS,FAIL,PASS,PASS,PASS
TXN00026658,PASS,FAIL,PASS,PASS,PASS
TXN00013388,PASS,PASS,FAIL,PASS,PASS
TXN00040792,PASS,FAIL,PASS,PASS,PASS
TXN00009096,PASS,PASS,FAIL,PASS,PASS
TXN00024394,PASS,PASS,FAIL,PASS,PASS
TXN00041882,PASS,FAIL,PASS,PASS,PASS
TXN00031797,PASS,FAIL,PASS,PASS,PASS
TXN00031673,PASS,FAIL,PASS,PASS,PASS
TXN00042255,PASS,FAIL,PASS,PASS,PASS
TXN00012929,PASS,PASS,FAIL,PASS,PASS
TXN00048291,PASS,PASS,FAIL,PASS,PASS
TXN00026208,PASS,PASS,FAIL,PASS,PASS
TXN00026730,PASS,PASS,FAIL,PASS,PASS
TXN00021009,FAIL,PASS,PASS,PASS,PASS
TXN00018241,PASS,FAIL,PASS,PASS,PASS
TXN00008377,PASS,FAIL,PASS,PASS,PASS
TXN00034779,PASS,PASS,FAIL,PASS,PASS
TXN00032922,PASS,PASS,FAIL,PASS,PASS
TXN00032922,PASS,PASS,FAIL,PASS,PASS
TXN00048569,PASS,FAIL,PASS,PASS,PASS
TXN00004122,PASS,FAIL,PASS,PASS,PASS
TXN00040410,PASS,PASS,FAIL,PASS,PASS
TXN00017687,PASS,PASS,FAIL,PASS,PASS
TXN00042023,PASS,PASS,FAIL,PASS,PASS
TXN00022021,PASS,PASS,FAIL,PASS,PASS
TXN00042341,PASS,PASS,FAIL,PASS,PASS
TXN00018486,PASS,PASS,FAIL,PASS,PASS
TXN00007341,PASS,PASS,FAIL,PASS,PASS
TXN00017798,PASS,PASS,FAIL,PASS,PASS
TXN00032441,PASS,PASS,FAIL,PASS,PASS
TXN00000176,PASS,FAIL,PASS,PASS,PASS
TXN00048277,PASS,PASS,FAIL,PASS,PASS
TXN00049310,PASS,PASS,FAIL,PASS,PASS
TXN00018565,PASS,FAIL,PASS,PASS,PASS
TXN00049272,PASS,PASS,FAIL,PASS,PASS
TXN00012454,PASS,PASS,FAIL,PASS,PASS
TXN00009879,PASS,FAIL,PASS,PASS,PASS
TXN00000110,PASS,FAIL,PASS,PASS,PASS
TXN00024493,PASS,FAIL,PASS,PASS,PASS
TXN00012421,FAIL,PASS,PASS,PASS,PASS
TXN00048989,FAIL,PASS,PASS,PASS,PASS
TXN00021546,PASS,FAIL,PASS,PASS,PASS
TXN00037829,PASS,PASS,FAIL,PASS,PASS
TXN00028080,PASS,FAIL,PASS,PASS,PASS
TXN00022908,PASS,FAIL,PASS,PASS,PASS
TXN00013553,PASS,FAIL,PASS,PASS,PASS
TXN00024677,PASS,FAIL,PASS,PASS,PASS
TXN00003310,PASS,PASS,FAIL,PASS,PASS
TXN00042937,PASS,PASS,FAIL,PASS,PASS
TXN00014063,PASS,FAIL,PASS,PASS,PASS
TXN00046587,PASS,FAIL,FAIL,PASS,PASS
TXN00030715,PASS,PASS,FAIL,PASS,PASS
TXN00006521,FAIL,PASS,PASS,PASS,PASS
TXN00003184,PASS,FAIL,PASS,PASS,PASS
TXN00023538,PASS,PASS,FAIL,PASS,PASS
TXN00028078,PASS,PASS,FAIL,PASS,PASS
TXN00016031,PASS,PASS,FAIL,PASS,PASS
TXN00005466,PASS,FAIL,PASS,PASS,PASS
TXN00011973,PASS,PASS,FAIL,PASS,PASS
TXN00047060,PASS,FAIL,PASS,PASS,PASS
TXN00015696,PASS,FAIL,PASS,PASS,PASS
TXN00015696,PASS,FAIL,PASS,PASS,PASS
TXN00019215,PASS,PASS,FAIL,PASS,PASS
TXN00002456,PASS,PASS,FAIL,PASS,PASS
TXN00029645,PASS,PASS,FAIL,PASS,PASS
TXN00041273,PASS,PASS,FAIL,PASS,PASS
TXN00029042,PASS,FAIL,PASS,PASS,PASS
TXN00033704,PASS,FAIL,PASS,PASS,PASS
TXN00035426,PASS,PASS,FAIL,PASS,PASS
TXN00050210,PASS,PASS,FAIL,PASS,PASS
TXN00018519,PASS,PASS,FAIL,PASS,PASS
TXN00034617,PASS,FAIL,PASS,PASS,PASS
TXN00020941,PASS,PASS,FAIL,PASS,PASS
TXN00005604,PASS,PASS,FAIL,PASS,PASS
TXN00043146,PASS,PASS,FAIL,PASS,PASS
TXN00000514,FAIL,PASS,PASS,PASS,PASS
TXN00012295,PASS,PASS,FAIL,PASS,PASS
TXN00039211,PASS,FAIL,PASS,PASS,PASS
TXN00008079,PASS,FAIL,PASS,PASS,PASS
TXN00040563,PASS,FAIL,PASS,PASS,PASS
TXN00020694,PASS,FAIL,PASS,PASS,PASS
TXN00009365,FAIL,PASS,PASS,PASS,PASS
TXN00008559,PASS,FAIL,PASS,PASS,PASS
TXN00036692,PASS,PASS,FAIL,PASS,PASS
TXN00027456,PASS,PASS,FAIL,PASS,PASS
TXN00040678,PASS,FAIL,PASS,PASS,PASS
TXN00024784,PASS,FAIL,PASS,PASS,PASS
TXN00029144,PASS,PASS,FAIL,PASS,PASS
TXN00005891,PASS,FAIL,PASS,PASS,PASS
TXN00020032,PASS,PASS,FAIL,PASS,PASS
TXN00024089,PASS,FAIL,PASS,PASS,PASS
TXN00035961,PASS,FAIL,PASS,PASS,PASS
TXN00032912,PASS,PASS,FAIL,PASS,PASS
TXN00023675,PASS,FAIL,PASS,PASS,PASS
TXN00015343,PASS,FAIL,PASS,PASS,PASS
TXN00007602,PASS,FAIL,PASS,PASS,PASS
TXN00013495,PASS,PASS,FAIL,PASS,PASS
TXN00002525,PASS,FAIL,PASS,PASS,PASS
TXN00035812,PASS,PASS,FAIL,PASS,PASS
TXN00030314,FAIL,PASS,PASS,PASS,PASS
TXN00014184,PASS,PASS,FAIL,PASS,PASS
TXN00046179,PASS,PASS,FAIL,PASS,PASS
TXN00038475,FAIL,PASS,PASS,PASS,PASS
TXN00035039,PASS,FAIL,PASS,PASS,PASS
TXN00044038,PASS,FAIL,PASS,PASS,PASS
TXN00015357,PASS,PASS,FAIL,PASS,PASS
TXN00030770,FAIL,PASS,PASS,PASS,PASS
TXN00021930,PASS,PASS,FAIL,PASS,PASS
TXN00024170,PASS,PASS,FAIL,PASS,PASS
TXN00031475,PASS,FAIL,PASS,PASS,PASS
TXN00000715,FAIL,PASS,PASS,PASS,PASS
TXN00040893,PASS,PASS,FAIL,PASS,PASS
TXN00003411,PASS,PASS,FAIL,PASS,PASS
TXN00024853,PASS,FAIL,PASS,PASS,PASS
TXN00023585,PASS,FAIL,PASS,PASS,PASS
TXN00004531,PASS,FAIL,PASS,PASS,PASS
TXN00043817,PASS,FAIL,PASS,PASS,PASS
TXN00008759,FAIL,PASS,PASS,PASS,PASS
TXN00012781,PASS,PASS,FAIL,PASS,PASS
TXN00016733,PASS,PASS,FAIL,PASS,PASS
TXN00019152,PASS,FAIL,PASS,PASS,PASS
TXN00000559,PASS,FAIL,PASS,PASS,PASS
TXN00003189,PASS,PASS,FAIL,PASS,PASS
TXN00037514,PASS,FAIL,PASS,PASS,PASS
TXN00010296,PASS,FAIL,PASS,PASS,PASS
TXN00016512,PASS,PASS,FAIL,PASS,PASS
TXN00010869,PASS,PASS,FAIL,PASS,PASS
TXN00027524,PASS,PASS,FAIL,PASS,PASS
TXN00024195,PASS,FAIL,PASS,PASS,PASS
TXN00035416,PASS,PASS,FAIL,PASS,PASS
TXN00003525,PASS,FAIL,PASS,PASS,PASS
TXN00022042,PASS,PASS,FAIL,PASS,PASS
TXN00018587,PASS,FAIL,PASS,PASS,PASS
TXN00009528,PASS,FAIL,PASS,PASS,PASS
TXN00048659,PASS,PASS,FAIL,PASS,PASS
TXN00001403,PASS,FAIL,PASS,PASS,PASS
TXN00026429,PASS,PASS,FAIL,PASS,PASS
TXN00049730,PASS,PASS,FAIL,PASS,PASS
TXN00035858,PASS,PASS,FAIL,PASS,PASS
TXN00035858,PASS,PASS,FAIL,PASS,PASS
TXN00030165,PASS,PASS,FAIL,PASS,PASS
TXN00005414,PASS,PASS,FAIL,PASS,PASS
TXN00034299,PASS,PASS,FAIL,PASS,PASS
TXN00022687,PASS,FAIL,PASS,PASS,PASS
TXN00023070,PASS,FAIL,PASS,PASS,PASS
TXN00003740,PASS,PASS,FAIL,PASS,PASS
TXN00017822,PASS,FAIL,PASS,PASS,PASS
TXN00040907,PASS,PASS,FAIL,PASS,PASS
TXN00002084,PASS,FAIL,PASS,PASS,PASS
TXN00049862,PASS,FAIL,PASS,PASS,PASS
TXN00007973,PASS,FAIL,PASS,PASS,PASS
TXN00043530,PASS,FAIL,PASS,PASS,PASS
TXN00038960,PASS,FAIL,PASS,PASS,PASS
TXN00044955,PASS,FAIL,PASS,PASS,PASS
TXN00015555,PASS,PASS,FAIL,PASS,PASS
TXN00039992,PASS,FAIL,PASS,PASS,PASS
TXN00002649,PASS,FAIL,PASS,PASS,PASS
TXN00002649,PASS,FAIL,PASS,PASS,PASS
TXN00001207,PASS,PASS,FAIL,PASS,PASS
TXN00024998,PASS,FAIL,PASS,PASS,PASS
TXN00023697,PASS,PASS,FAIL,PASS,PASS
TXN00026019,PASS,FAIL,PASS,PASS,PASS
TXN00027019,PASS,PASS,FAIL,PASS,PASS
TXN00037662,PASS,FAIL,PASS,PASS,PASS
TXN00019508,PASS,FAIL,PASS,PASS,PASS
TXN00026779,PASS,FAIL,PASS,PASS,PASS
TXN00015902,PASS,PASS,FAIL,PASS,PASS
TXN00017736,PASS,PASS,FAIL,PASS,PASS
TXN00016148,PASS,PASS,FAIL,PASS,PASS
TXN00014067,PASS,PASS,FAIL,PASS,PASS
TXN00014269,PASS,FAIL,PASS,PASS,PASS
TXN00011595,PASS,FAIL,PASS,PASS,PASS
TXN00044075,PASS,PASS,FAIL,PASS,PASS
TXN00002278,PASS,FAIL,PASS,PASS,PASS
TXN00009252,PASS,PASS,FAIL,PASS,PASS
TXN00032051,PASS,PASS,FAIL,PASS,PASS
TXN00018981,PASS,FAIL,PASS,PASS,PASS
TXN00000038,PASS,FAIL,PASS,PASS,PASS
TXN00043140,PASS,PASS,FAIL,PASS,PASS
TXN00031836,PASS,FAIL,PASS,PASS,PASS
TXN00012089,PASS,FAIL,PASS,PASS,PASS
TXN00000092,PASS,PASS,FAIL,PASS,PASS
TXN00016048,PASS,PASS,FAIL,PASS,PASS
TXN00023755,FAIL,PASS,PASS,PASS,PASS
TXN00020116,PASS,PASS,FAIL,PASS,PASS
TXN00036319,PASS,PASS,FAIL,PASS,PASS
TXN00012970,PASS,PASS,FAIL,PASS,PASS
TXN00035018,PASS,FAIL,PASS,PASS,PASS
TXN00009146,PASS,PASS,FAIL,PASS,PASS
TXN00049432,FAIL,FAIL,PASS,PASS,PASS
TXN00011345,FAIL,PASS,PASS,PASS,PASS
TXN00005042,PASS,PASS,FAIL,PASS,PASS
TXN00031824,PASS,FAIL,PASS,PASS,PASS
TXN00034442,PASS,PASS,FAIL,PASS,PASS
TXN00047653,PASS,FAIL,PASS,PASS,PASS
TXN00040987,PASS,PASS,FAIL,PASS,PASS
TXN00039566,PASS,FAIL,PASS,PASS,PASS
TXN00017998,PASS,PASS,FAIL,PASS,PASS
TXN00037277,PASS,FAIL,PASS,PASS,PASS
TXN00030155,PASS,FAIL,PASS,PASS,PASS
TXN00025611,PASS,PASS,FAIL,PASS,PASS
TXN00018542,PASS,PASS,FAIL,PASS,PASS
TXN00004813,PASS,PASS,FAIL,PASS,PASS
TXN00000820,PASS,PASS,FAIL,PASS,PASS
TXN00001602,PASS,FAIL,FAIL,PASS,PASS
TXN00022413,PASS,FAIL,PASS,PASS,PASS
TXN00035947,PASS,PASS,FAIL,PASS,PASS
TXN00002530,PASS,PASS,FAIL,PASS,PASS
TXN00029135,PASS,PASS,FAIL,PASS,PASS
TXN00021631,PASS,FAIL,PASS,PASS,PASS
TXN00033419,PASS,FAIL,PASS,PASS,PASS
TXN00020247,PASS,PASS,FAIL,PASS,PASS
TXN00044273,PASS,FAIL,FAIL,PASS,PASS
TXN00046091,PASS,PASS,FAIL,PASS,PASS
TXN00030535,FAIL,PASS,PASS,PASS,PASS
TXN00016962,FAIL,PASS,PASS,PASS,PASS
TXN00018239,PASS,PASS,FAIL,PASS,PASS
TXN00038656,PASS,FAIL,FAIL,PASS,PASS
TXN00025846,PASS,FAIL,PASS,PASS,PASS
TXN00030877,PASS,PASS,FAIL,PASS,PASS
TXN00008790,FAIL,PASS,PASS,PASS,PASS
TXN00022247,PASS,PASS,FAIL,PASS,PASS
TXN00010559,PASS,FAIL,PASS,PASS,PASS
TXN00011184,PASS,FAIL,PASS,PASS,PASS
TXN00014874,PASS,FAIL,PASS,PASS,PASS
TXN00033741,PASS,FAIL,PASS,PASS,PASS
TXN00020163,PASS,FAIL,PASS,PASS,PASS
TXN00025934,PASS,PASS,FAIL,PASS,PASS
TXN00011999,PASS,PASS,FAIL,PASS,PASS
TXN00024365,PASS,PASS,FAIL,PASS,PASS
TXN00023952,PASS,FAIL,PASS,PASS,PASS
TXN00020033,PASS,PASS,FAIL,PASS,PASS
TXN00002935,PASS,PASS,FAIL,PASS,PASS
TXN00035459,PASS,PASS,FAIL,PASS,PASS
TXN00012420,FAIL,PASS,PASS,PASS,PASS
TXN00024257,PASS,FAIL,PASS,PASS,PASS
TXN00047550,PASS,FAIL,PASS,PASS,PASS
TXN00033496,PASS,PASS,FAIL,PASS,PASS
TXN00037210,PASS,FAIL,PASS,PASS,PASS
TXN00037931,PASS,FAIL,PASS,PASS,PASS
TXN00001691,PASS,FAIL,PASS,PASS,PASS
TXN00038378,PASS,PASS,FAIL,PASS,PASS
TXN00032879,PASS,PASS,FAIL,PASS,PASS
TXN00047120,PASS,FAIL,PASS,PASS,PASS
TXN00017188,PASS,FAIL,PASS,PASS,PASS
TXN00006787,PASS,PASS,FAIL,PASS,PASS
